SCHOOLID,SCHSIZE,RATCMP15,PROPQUAL,PROPCERT,SMRATIO,RESPCUR,SC25Q05,SC34Q15,SC27Q02,SC16Q05,SC39Q07,maths,read,scie,ST88Q01math,ST88Q01read,ST88Q01scie,ST88Q02math,ST88Q02read,ST88Q02scie,ST88Q03math,ST88Q03read,ST88Q03scie,ST88Q04math,ST88Q04read,ST88Q04scie,ST89Q02math,ST89Q02read,ST89Q02scie,ST89Q03math,ST89Q03read,ST89Q03scie,ST89Q04math,ST89Q04read,ST89Q04scie,ST89Q05math,ST89Q05read,ST89Q05scie,option
0000205,796.0,0.858,1.0,1.0,159.2,1.44,0.0,4.0,3.0,1.0,1.0,491.48031685175283,513.6172935800621,492.27553360210425,0,0,0,0,0,0,523.2668639999999,542.112656,524.4311879999999,514.0999017205518,537.1310920530865,519.0555188102542,541.1573008872073,559.3580298187769,540.3514733814354,534.4064944062297,555.6521003709979,537.0594728062329,534.4064944062297,555.6521003709979,537.0594728062329,541.0228788611973,564.0662971994326,546.4734987636122,Strongly Agree
0000205,796.0,0.858,1.0,1.0,159.2,1.44,0.0,4.0,3.0,1.0,1.0,491.48031685175283,513.6172935800621,492.27553360210425,490.6215900000001,469.83838,452.24731,0,0,0,515.3210051339393,538.8618589277728,523.4133300539302,515.4693695368779,530.1065325312742,515.1272920818888,465.72895206019075,483.3892150568505,472.3805530192635,455.895579237009,464.1168212166511,455.0651273582968,455.895579237009,464.1168212166511,455.0651273582968,465.9809536036602,474.5626061876754,460.9035660160083,Agree
0000205,796.0,0.858,1.0,1.0,159.2,1.44,0.0,4.0,3.0,1.0,1.0,491.48031685175283,513.6172935800621,492.27553360210425,512.1205465745231,526.0874084693552,513.9422199558805,487.02661212104914,497.3423691920578,485.8417067201227,490.6215900000001,469.83838,452.24731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000205,796.0,0.858,1.0,1.0,159.2,1.44,0.0,4.0,3.0,1.0,1.0,491.48031685175283,513.6172935800621,492.27553360210425,536.5004076739958,587.502139328624,557.7199201280748,542.612613133348,568.2676367335317,547.3530582953583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000206,845.0,0.927,1.0,1.0,120.714,-0.67,1.0,4.0,3.0,2.0,1.0,518.1704477998871,480.43346347107524,517.5643304593639,566.91852,502.64092,566.0574399999999,0,0,0,520.7681849711192,442.9147207263824,487.23347973094894,510.5109046090085,458.8964237793674,484.82603553978396,529.9927013387966,481.1998631627509,517.2902990790657,527.8956476029128,483.2162177258415,521.3613935519309,522.6975716095124,479.02444503754805,509.4262115152589,517.6029737700546,471.43830302672893,501.8575920725322,Strongly Agree
0000206,845.0,0.927,1.0,1.0,120.714,-0.67,1.0,4.0,3.0,2.0,1.0,518.1704477998871,480.43346347107524,517.5643304593639,514.4181,520.51538,486.42298,0,0,0,513.7343578557964,489.80522554852286,520.4689987057039,510.84524706115116,485.58571985543233,521.7037121130758,496.97745395162093,476.4463629210086,505.99865736819265,494.7587075535954,471.3552633082959,495.38419903051465,501.0642044606505,480.2273370166507,522.6319097912879,516.2179149077482,491.60544657526606,529.9646723559388,Agree
0000206,845.0,0.927,1.0,1.0,120.714,-0.67,1.0,4.0,3.0,2.0,1.0,518.1704477998871,480.43346347107524,517.5643304593639,530.1689528505051,487.54005849199746,525.0146888184847,526.6467952104983,489.25589234787185,529.7001728129349,524.4753471372587,507.46946290052654,531.5970382516036,559.2676200153822,519.7749446877932,567.3921765074199,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000206,845.0,0.927,1.0,1.0,120.714,-0.67,1.0,4.0,3.0,2.0,1.0,518.1704477998871,480.43346347107524,517.5643304593639,456.6155923833938,430.13693492438097,462.3674187803922,502.70422293079775,464.48501261468436,487.65893368759896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000207,1177.0,1.909,1.0,1.0,156.933,1.44,0.0,3.0,4.0,2.0,1.0,429.1490202413437,409.8225006408883,429.24849492170006,374.2094,343.46364,357.18016,438.63417573464295,408.2324896732679,422.93773880416103,357.57905,333.91166,348.55465,414.86991,374.77076999999997,418.58448,462.1268871757763,439.04709779154643,452.77893101167064,417.4005633592469,398.15505750247985,409.7179502057473,398.1482212063142,369.7786464955376,387.52598501369437,427.1100741871631,394.5112491736828,417.9175742291727,Strongly Agree
0000207,1177.0,1.909,1.0,1.0,156.933,1.44,0.0,3.0,4.0,2.0,1.0,429.1490202413437,409.8225006408883,429.24849492170006,427.2261566197284,406.91687608513604,424.0481398260523,329.57626000000005,265.98694,325.38234,442.48255866423517,422.39487296938415,435.9411973440609,448.62919011145004,427.31007918818324,441.003187001013,425.7382996117475,400.8923224954983,423.00852034006056,463.66606738427873,436.17036229609073,458.875847748381,493.95601940947483,470.9210787617982,489.78278242183876,461.01616377654926,449.5824385784351,456.0501249209343,Agree
0000207,1177.0,1.909,1.0,1.0,156.933,1.44,0.0,3.0,4.0,2.0,1.0,429.1490202413437,409.8225006408883,429.24849492170006,456.38043206923265,419.17321392123756,444.95606557589343,424.68529130296395,396.00744550862356,412.6319639054421,435.96927110368887,388.7023440806517,423.05824463321926,428.30659,353.51922999999994,398.30288,434.2013360706398,381.8776520098805,413.74249372111046,434.2013360706398,381.8776520098805,413.74249372111046,435.59368932464156,383.546630313824,419.8046876230754,439.91178996803484,390.84644935530594,427.0085686855356,Disagree
0000207,1177.0,1.909,1.0,1.0,156.933,1.44,0.0,3.0,4.0,2.0,1.0,429.1490202413437,409.8225006408883,429.24849492170006,407.47002000000003,369.51803,397.32375999999994,469.1547885843349,445.47844404101596,471.8389403089683,460.84523059988715,428.33097361983675,460.2073696868927,364.9694272474449,342.3771563014534,365.5752800008893,282.29476,245.21653999999998,285.3786,282.29476,245.21653999999998,285.3786,282.29476,245.21653999999998,285.3786,282.29476,245.21653999999998,285.3786,Strongly Disagree
0000208,1199.0,0.545,0.014,0.014,184.462,1.44,0.0,2.0,1.0,1.0,2.0,555.4710244444443,527.2784496296296,594.746979259259,0,0,0,0,0,0,617.9389199999999,598.39318,688.02688,581.811808,544.775116,621.596416,587.871936,556.323124,614.490856,617.5981399999998,586.0532324999998,650.7156749999998,589.6894622222221,559.080031111111,621.2399933333331,558.8045933333331,532.2861533333332,595.8815066666666,Strongly Agree
0000208,1199.0,0.545,0.014,0.014,184.462,1.44,0.0,2.0,1.0,1.0,2.0,555.4710244444443,527.2784496296296,594.746979259259,533.8915599999999,525.13547,589.04326,0,0,0,574.0847479999999,538.0173853333331,604.0159039999999,576.1813849999999,550.8578616666666,609.9309866666665,570.9270553846152,540.899863076923,610.6590446153843,542.0626279999999,512.4887979999999,580.5296459999998,561.578471111111,531.2881733333331,602.2068799999998,584.0486533333333,551.6330766666665,619.6444016666665,Agree
0000208,1199.0,0.545,0.014,0.014,184.462,1.44,0.0,2.0,1.0,1.0,2.0,555.4710244444443,527.2784496296296,594.746979259259,573.7012707692306,537.8956553846152,604.7198123076921,554.1751019999998,528.776306,585.2760099999999,566.1006299999999,572.32994,631.3782100000001,538.1757399999999,479.14392,583.86794,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000208,1199.0,0.545,0.014,0.014,184.462,1.44,0.0,2.0,1.0,1.0,2.0,555.4710244444443,527.2784496296296,594.746979259259,611.8372533333334,590.1331266666666,657.1925933333334,602.4575474999999,565.6938474999998,644.7827199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000209,1080.0,0.692,1.0,1.0,166.154,-0.43,0.0,2.0,3.0,1.0,2.0,587.1743242890819,609.5731161678756,607.5150109552096,658.83314,636.7261599999999,642.24168,535.9947,541.0541000000001,538.17606,558.246876189288,584.2258987414218,595.6018601599558,528.359011785027,542.3041741871114,554.6448808541949,606.5104538260169,626.5580150069712,627.265963428299,607.9518389792912,625.271569169189,627.1959352914371,600.5738355200787,616.3548654467808,618.4567204996256,602.1715877255294,620.2050680342777,621.3198170600841,Strongly Agree
0000209,1080.0,0.692,1.0,1.0,166.154,-0.43,0.0,2.0,3.0,1.0,2.0,587.1743242890819,609.5731161678756,607.5150109552096,595.50553,595.7467600000001,617.06453,363.30427999999995,443.86442,390.46998,587.0923914772974,601.455165419757,598.920611207983,609.1999444248656,631.0578589807526,626.1741113622589,564.9032762154759,587.4913793930511,580.7067269499557,544.6148812146222,575.838743023854,562.7193999999256,569.1916121042656,602.5418797602422,590.6639085587734,565.3865671164554,593.3726268512926,583.8454474858835,Agree
0000209,1080.0,0.692,1.0,1.0,166.154,-0.43,0.0,2.0,3.0,1.0,2.0,587.1743242890819,609.5731161678756,607.5150109552096,585.8891637616456,612.752264153861,607.0790095589098,600.1761637026025,609.0695060255268,617.6467662256462,620.6468514852772,652.9645558592598,646.1459053511729,546.1209200000001,587.39628,589.0899000000001,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000209,1080.0,0.692,1.0,1.0,166.154,-0.43,0.0,2.0,3.0,1.0,2.0,587.1743242890819,609.5731161678756,607.5150109552096,613.4210999999999,612.1064199999998,621.91346,614.0771799420347,637.7391102042468,634.4647008938412,465.0335,453.48168000000004,467.86646,535.9947,541.0541000000001,538.17606,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000210,,,,,,-0.81,,,,,,534.395550267784,497.2815038335363,529.1880304592263,0,0,0,0,0,0,554.76708,519.8799000000001,524.7482400000001,496.50687463180765,472.71061014891086,481.8838584646363,551.0935758537893,497.3439617119613,531.0456529488378,537.6365613551043,495.1348286489891,527.6547018889165,545.496189417447,508.16353660134274,542.0564585148192,539.862624053367,495.4260180617148,532.5070683712399,Strongly Agree
0000210,,,,,,-0.81,,,,,,534.395550267784,497.2815038335363,529.1880304592263,504.7028560568647,462.98932378991793,491.16002409889927,0,0,0,513.9750650696859,473.1447800578855,498.6419316314233,510.8246390084629,471.09602382883213,502.53543047124856,520.7633283797753,492.4668034082192,524.2228202438915,548.6571120637602,514.7818523514766,554.6334595315436,488.44236296940954,454.17547290480906,477.5518641279631,546.333572238983,517.9942359010181,550.1395908675961,Agree
0000210,,,,,,-0.81,,,,,,534.395550267784,497.2815038335363,529.1880304592263,524.5776958682151,492.6444985770254,523.1857822135684,511.0462067546902,473.7466366132045,506.49468816302834,556.3030375253442,528.5774926978663,567.2225418979626,587.0754354292334,571.2821415374348,599.2987792777105,0,0,0,419.933,375.47434000000004,367.71727999999996,650.18696,562.22546,629.18688,419.933,375.47434000000004,367.71727999999996,Disagree
0000210,,,,,,-0.81,,,,,,534.395550267784,497.2815038335363,529.1880304592263,595.8487151295475,533.668523653838,577.7623473706763,583.5647225698846,539.5607679646916,571.8623706487313,550.67766,484.95802999999995,547.3144199999999,638.9313,560.1003,628.06789,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000211,500.0,0.569,,,125.0,1.44,1.0,4.0,3.0,2.0,2.0,453.64224405587663,459.62577163455364,473.18167771355166,437.92646,499.86332000000004,464.97576,405.44478,416.51201999999995,441.10408000000007,485.51581083560893,488.6476388640087,509.27723601310765,485.51581083560893,488.6476388640087,509.27723601310765,452.21525284507044,465.6868960915493,467.89217852112677,464.9604030700064,474.54116508028255,480.6649992549775,466.7269141690141,476.0236271338029,483.82504697183106,452.8094540763835,466.38218936087304,470.025764894778,Strongly Agree
0000211,500.0,0.569,,,125.0,1.44,1.0,4.0,3.0,2.0,2.0,453.64224405587663,459.62577163455364,473.18167771355166,437.55991458870164,445.0433232705649,462.42337898909807,390.33338000000003,392.35342,416.25326000000007,445.26876723822,464.0471558115184,473.3428135340315,446.32583955497387,482.2144341623037,465.5241353141361,454.5925116913484,455.62269512081065,483.00038572096656,444.211694921466,445.8798774607329,481.1614917539267,422.4700501480905,432.7417004520656,447.7319941387374,453.19489493898516,456.247915761079,476.82541371868973,Agree
0000211,500.0,0.569,,,125.0,1.44,1.0,4.0,3.0,2.0,2.0,453.64224405587663,459.62577163455364,473.18167771355166,447.1316679576107,467.24379243737957,473.5037562331407,486.1432482471626,496.9247806683479,515.6044351324085,327.62890000000004,362.20934000000005,343.2861,415.90368227948466,425.5634436868187,447.68332428146675,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000211,500.0,0.569,,,125.0,1.44,1.0,4.0,3.0,2.0,2.0,453.64224405587663,459.62577163455364,473.18167771355166,492.43156542244634,461.0357667843632,485.5047078688525,447.9160140665539,458.3274288324874,454.5561378680204,419.87341830443154,413.4788701348747,402.0110773795761,419.87341830443154,413.4788701348747,402.0110773795761,0,0,0,327.62890000000004,362.20934000000005,343.2861,0,0,0,0,0,0,Strongly Disagree
0000212,1111.0,0.453,1.0,0.926,123.444,1.44,0.0,4.0,2.0,1.0,1.0,490.9564573139108,494.2220454162277,537.6628373319445,0,0,0,0,0,0,497.35939999999994,472.1135333333333,536.83948,490.20853291640805,480.2312655070571,531.5790676552225,505.4109840126266,507.2995154003062,551.1031734178501,495.0532135755914,497.3502071844641,542.9053294202315,489.51320813548875,493.69423999246584,538.3506582385935,489.51320813548875,493.69423999246584,538.3506582385935,Strongly Agree
0000212,1111.0,0.453,1.0,0.926,123.444,1.44,0.0,4.0,2.0,1.0,1.0,490.9564573139108,494.2220454162277,537.6628373319445,476.1621753913413,470.84046261141987,514.3651074083457,0,0,0,479.1988031241053,485.42244359508584,526.1629200728477,480.0884656001341,485.4583305681448,531.5832994896841,476.12006564757087,471.6605423301593,514.9092323691266,488.56307244295766,485.01767009825596,533.1057517663621,500.4426700146041,489.60064551996936,541.0665564228136,485.3506523294126,480.90347248501666,520.7211195935449,Agree
0000212,1111.0,0.453,1.0,0.926,123.444,1.44,0.0,4.0,2.0,1.0,1.0,490.9564573139108,494.2220454162277,537.6628373319445,504.708736731692,519.2812498128353,570.0239971904355,488.17321207986413,490.3473869754413,537.9141620606713,510.5399223909587,514.8481128010719,560.3833757752371,661.7931,648.16102,674.1327800000001,478.23648000000003,483.06363999999996,554.5878399999999,0,0,0,0,0,0,564.42592,526.47268,627.3218999999999,Disagree
0000212,1111.0,0.453,1.0,0.926,123.444,1.44,0.0,4.0,2.0,1.0,1.0,490.9564573139108,494.2220454162277,537.6628373319445,591.22138,563.50856,617.0645400000001,503.59855515143056,498.18451841990753,542.113437155583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000213,427.0,0.815,1.0,1.0,142.333,1.44,0.0,6.0,2.0,1.0,1.0,479.1489262964927,487.7495031376496,473.65212006494403,495.80152,509.77823,507.49719999999996,490.11528,504.08441999999997,503.86049999999994,469.820759625185,490.8724505533295,487.53914382108053,468.52085509931777,485.2961644200428,477.45651875318043,471.78382079428576,487.1297728123717,482.0200431138739,495.4155289175712,503.9742283443381,497.9775013849202,487.8964385621228,495.53662627671713,486.71263170335806,451.99663267165954,482.53004302496083,468.08810557168727,Strongly Agree
0000213,427.0,0.815,1.0,1.0,142.333,1.44,0.0,6.0,2.0,1.0,1.0,479.1489262964927,487.7495031376496,473.65212006494403,506.348352,511.71893199999994,521.1488240000001,547.83456,562.2254399999999,575.84856,490.4508527376197,490.14701122166355,476.7677442078837,487.52338976724695,490.25213819647854,484.648112404125,507.40381628662044,503.2343826129171,492.60812598199084,489.42782550158984,491.46053179881375,479.84216061545203,512.9663667870841,515.7475786901389,513.0703096947846,513.854242652428,504.4823751310416,500.37604432269137,Agree
0000213,427.0,0.815,1.0,1.0,142.333,1.44,0.0,6.0,2.0,1.0,1.0,479.1489262964927,487.7495031376496,473.65212006494403,511.01000624503615,505.01035025386665,490.00443090867003,501.2416296160642,500.52538093070086,496.06071334890805,498.52781999999996,492.89726999999993,491.50503,565.9059199999999,541.05408,540.04102,490.11528,504.08441999999997,503.86049999999994,485.11739451874394,484.5147132375699,484.3072064107126,490.11528,504.08441999999997,503.86049999999994,0,0,0,Disagree
0000213,427.0,0.815,1.0,1.0,142.333,1.44,0.0,6.0,2.0,1.0,1.0,479.1489262964927,487.7495031376496,473.65212006494403,434.45834772061596,454.5701006121908,435.4720618653629,476.13123514948495,494.94079580939234,479.19778856728425,513.1458666666666,527.2606333333333,530.2809866666666,0,0,0,0,0,0,0,0,0,413.00046000000003,391.25072,357.36665999999997,0,0,0,Strongly Disagree
0000214,990.0,0.429,0.014,0.014,132.0,1.44,0.0,2.0,3.0,2.0,1.0,525.0926000316733,508.89952174553883,547.1965355554146,374.20938,357.32848,381.7046,374.20938,357.32848,381.7046,573.040976,530.211792,583.1219760000001,579.118443961225,548.5385818927582,593.7996244107043,580.2598287584522,558.3762779676623,598.809998660555,580.2598287584522,558.3762779676623,598.809998660555,553.7117391404354,530.8608252052678,573.1490681923913,563.5226055204096,546.1023731727668,588.2066529768408,Strongly Agree
0000214,990.0,0.429,0.014,0.014,132.0,1.44,0.0,2.0,3.0,2.0,1.0,525.0926000316733,508.89952174553883,547.1965355554146,530.7399339259559,537.5605064687795,567.0812127764518,0,0,0,522.8769403842305,517.7127563158114,554.3473299102484,521.5630242521431,514.6977243401024,553.0861707906158,498.08668134897727,482.8288572889596,528.9429427869018,518.503464665011,503.51314715713204,553.2099659441424,509.93559085834005,502.20489059748024,547.4471191946216,517.2719640753608,496.897997091765,541.0971801950078,Agree
0000214,990.0,0.429,0.014,0.014,132.0,1.44,0.0,2.0,3.0,2.0,1.0,525.0926000316733,508.89952174553883,547.1965355554146,554.4799498234097,523.6457771762583,571.1818451725824,504.79455159299124,489.7571423433991,539.5082430873808,560.45334,537.43416,589.92914,483.88376,439.12685999999997,507.21746,0,0,0,374.20938,357.32848,381.7046,0,0,0,0,0,0,Disagree
0000214,990.0,0.429,0.014,0.014,132.0,1.44,0.0,2.0,3.0,2.0,1.0,525.0926000316733,508.89952174553883,547.1965355554146,570.1931263674749,552.532553596852,602.7544530824341,581.1072530097241,560.0073259320285,601.4286186026569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000215,863.0,0.455,1.0,1.0,156.909,1.44,0.0,3.0,2.0,2.0,1.0,447.5147567238222,489.17069724912847,481.6034490294643,380.0514,462.05412000000007,469.54494000000005,0,0,0,445.77221370590917,500.8706910290099,477.89208140705034,456.20139173082515,515.1646919739868,491.94912416968435,456.86246074999355,515.2490591072985,492.51728507539536,456.86246074999355,515.2490591072985,492.51728507539536,456.86246074999355,515.2490591072985,492.51728507539536,456.86246074999355,515.2490591072985,492.51728507539536,Strongly Agree
0000215,863.0,0.455,1.0,1.0,156.909,1.44,0.0,3.0,2.0,2.0,1.0,447.5147567238222,489.17069724912847,481.6034490294643,463.00825999999995,516.0334,497.7993399999999,438.08225999999996,425.65416000000005,469.35846000000004,447.1560289097104,491.2315405685293,487.170272928813,431.3826207082599,456.9907475015286,459.2373665608381,400.1993322654104,416.91577583633625,429.40877210967227,422.83194050267457,441.0272807919153,448.8112973853554,422.83194050267457,441.0272807919153,448.8112973853554,422.83194050267457,441.0272807919153,448.8112973853554,Agree
0000215,863.0,0.455,1.0,1.0,156.909,1.44,0.0,3.0,2.0,2.0,1.0,447.5147567238222,489.17069724912847,481.6034490294643,419.52008023857536,451.56040352098364,455.05754220321285,421.23564805106815,475.7986108700178,468.54344675856026,408.63440767859385,434.49474714382507,433.349555688073,0,0,0,0,0,0,316.49012000000005,327.73670000000004,357.64638,0,0,0,316.49012000000005,327.73670000000004,357.64638,Disagree
