SCHOOLID,W_FSTUWT,ST86Q01,ST86Q02,ST86Q03,ST86Q04,ST86Q05,ST87Q01,ST87Q02,ST87Q03,ST87Q04,ST87Q05,ST87Q06,ST87Q07,ST87Q08,ST87Q09,ST88Q01,ST88Q02,ST88Q03,ST88Q04,ST89Q02,ST89Q03,ST89Q04,ST89Q05,ST91Q01,ST91Q02,ST91Q03,ST91Q04,ST91Q05,ST91Q06,maths,read,scie,ave,SCHOOLID,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,schoolmath,schoolread,schoolscie,schoolave
151,13.6379,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Disagree,Agree,Strongly disagree,527.73798,529.88824,520.08578,525.904,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,13.6379,Disagree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,509.90029999999996,541.0085399999999,558.6908,536.5332133333333,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,14.5059,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Disagree,Agree,Agree,554.37762,563.26794,584.8937,567.5130866666667,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,13.6379,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,540.7461999999999,549.26938,568.48192,552.8324999999999,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,13.6379,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,531.47686,552.44664,530.3431400000001,538.0888799999999,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,14.5059,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,531.86634,450.3541200000001,493.04364,491.7547,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,14.5059,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,446.65058,470.24236,482.59975999999995,466.4975666666666,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,13.6379,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,672.8540399999999,641.5682400000001,648.67588,654.3660533333333,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,14.5059,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,456.38728000000003,403.36012,441.47704000000004,433.74147999999997,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,13.6379,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly disagree,612.0969,641.8065399999999,633.19656,629.0333333333333,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,14.5059,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,408.09314,364.46578000000005,416.76614,396.4416866666667,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
151,13.6379,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,520.57174,526.63154,523.3495,523.5175933333334,0000151,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,504.64679407407414,513.1884185185185,514.8845792592592,510.9065972839506
152,12.2252,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,,Agree,Disagree,449.14318000000003,525.91664,488.19471999999996,487.7515133333333,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,12.2252,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,516.36548,557.8479600000001,516.35584,530.18976,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,10.3861,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,368.67890000000006,331.26526,345.89704,348.61373333333336,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,12.2252,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,300.44398,383.49685999999997,340.39536,341.4454,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,10.3861,Agree,Agree,Strongly agree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Strongly disagree,560.21964,580.42958,598.60126,579.75016,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,10.3861,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,543.86196,559.579,582.93548,562.12548,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,12.2252,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,,533.89158,572.5426799999999,548.1536600000001,551.5293066666667,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,12.2252,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly disagree,493.15316,529.33222,505.07272,509.1860333333334,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,12.2252,Agree,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,449.37684,521.7862600000001,497.51957999999996,489.56089333333335,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,10.3861,Agree,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly disagree,476.79546,518.11848,507.03092000000004,500.6482866666667,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,10.3861,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,442.6001,487.64453999999995,431.03319999999997,453.75927999999993,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
152,10.3861,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Strongly disagree,Agree,Strongly agree,Disagree,Agree,Strongly disagree,Agree,Disagree,Strongly disagree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Disagree,633.4397999999999,654.9302799999999,664.34164,650.9039066666666,0000152,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,491.2243399999999,529.4658438095239,511.7822038095239,510.82412920634926
153,9.581,Disagree,Agree,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,483.02696,440.49017999999995,474.58038,466.0325066666666,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,636.47762,578.74552,600.27974,605.1676266666667,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Strongly agree,Agree,Agree,Agree,Strongly disagree,Agree,Disagree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,504.2140600000001,444.09892,446.326,464.87966000000006,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly disagree,593.55818,527.5012199999999,572.6781199999999,564.5791733333332,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly disagree,558.81758,517.6373,516.07608,530.8436533333334,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,515.43076,518.9204,496.5871,510.3127533333333,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Strongly disagree,Strongly agree,Agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly agree,Agree,Agree,551.184,472.32739999999995,538.36256,520.6246533333333,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Disagree,Disagree,Agree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Disagree,555.85764,546.42712,554.1216000000001,552.1354533333333,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Strongly disagree,641.69654,598.79412,610.4438600000001,616.9781733333333,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,566.68486,500.47565999999995,570.62662,545.9290466666666,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Agree,Strongly disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Agree,532.1778999999999,470.48292000000004,489.03396000000004,497.23159333333336,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,536.1505,450.51448,497.98584,494.8836066666667,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Disagree,515.50864,488.84748,494.25584,499.53731999999997,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,556.1691800000001,477.29946,515.98284,516.4838266666667,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,489.02475999999996,443.05639999999994,456.67662,462.91925999999995,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,664.7530800000001,597.4308199999999,599.9067600000001,620.6968866666667,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,502.73405999999994,450.1937199999999,455.55764,469.49514,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
153,9.581,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,521.3506799999999,499.83412,499.75756,506.9807866666667,0000153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,538.7272184000001,491.32387200000005,512.5512864,514.2007922666668
154,8.7358,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,363.14848,354.92262,352.14472000000006,356.7386066666667,0000154,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,464.46746600000006,479.81753266666664,464.2888233333333,469.52460733333334
154,8.7358,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,596.44026,651.4176799999999,612.77512,620.21102,0000154,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,464.46746600000006,479.81753266666664,464.2888233333333,469.52460733333334
